datetime,symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-20,GOOG,140.3300018310547,143.0780029296875,139.41000366210938,139.66000366210938,33507300.0,0.0,0.0
2023-12-21,GOOG,140.77000427246094,142.02999877929688,140.47300720214844,141.8000030517578,18101500.0,0.0,0.0
2023-12-22,GOOG,142.1300048828125,143.25,142.05499267578125,142.72000122070312,18494700.0,0.0,0.0
2023-12-26,GOOG,142.97999572753906,143.94500732421875,142.5,142.82000732421875,11170100.0,0.0,0.0
2023-12-27,GOOG,142.8300018310547,143.32000732421875,141.05099487304688,141.44000244140625,17288400.0,0.0,0.0
2023-12-28,GOOG,141.85000610351562,142.27000427246094,140.8280029296875,141.27999877929688,12192500.0,0.0,0.0
2023-12-29,GOOG,140.67999267578125,141.43499755859375,139.89999389648438,140.92999267578125,14872700.0,0.0,0.0
2024-01-02,GOOG,139.60000610351562,140.61500549316406,137.74000549316406,139.55999755859375,20071900.0,0.0,0.0
2024-01-03,GOOG,138.60000610351562,141.08999633789062,138.42999267578125,140.36000061035156,18974300.0,0.0,0.0
2024-01-04,GOOG,139.85000610351562,140.63499450683594,138.00999450683594,138.0399932861328,18253300.0,0.0,0.0
2024-01-05,GOOG,138.3520050048828,138.80999755859375,136.85000610351562,137.38999938964844,15433200.0,0.0,0.0
2024-01-08,GOOG,138.0,140.63999938964844,137.8800048828125,140.52999877929688,17645300.0,0.0,0.0
2024-01-09,GOOG,140.05999755859375,142.8000030517578,139.7899932861328,142.55999755859375,19579700.0,0.0,0.0
2024-01-10,GOOG,142.52000427246094,144.52499389648438,142.4600067138672,143.8000030517578,16641900.0,0.0,0.0
2024-01-11,GOOG,144.89500427246094,146.66000366210938,142.21499633789062,143.6699981689453,17471100.0,0.0,0.0
2024-01-12,GOOG,144.33999633789062,144.74000549316406,143.36000061035156,144.24000549316406,13995200.0,0.0,0.0
2024-01-16,GOOG,143.42999267578125,145.83999633789062,143.05599975585938,144.0800018310547,19198900.0,0.0,0.0
2024-01-17,GOOG,142.91000366210938,143.41000366210938,140.50999450683594,142.88999938964844,17884500.0,0.0,0.0
2024-01-18,GOOG,143.44000244140625,145.5850067138672,143.35000610351562,144.99000549316406,18876800.0,0.0,0.0
2024-01-19,GOOG,146.30499267578125,148.0399932861328,145.8000030517578,147.97000122070312,27170900.0,0.0,0.0
2024-01-22,GOOG,148.7100067138672,150.01499938964844,147.5800018310547,147.7100067138672,21829200.0,0.0,0.0
2024-01-23,GOOG,147.72000122070312,148.86000061035156,147.19000244140625,148.67999267578125,14113600.0,0.0,0.0
2024-01-24,GOOG,150.2899932861328,151.57000732421875,149.83999633789062,150.35000610351562,19245000.0,0.0,0.0
2024-01-25,GOOG,151.74000549316406,154.75999450683594,151.22000122070312,153.63999938964844,21495100.0,0.0,0.0
2024-01-26,GOOG,152.8699951171875,154.11000061035156,152.8000030517578,153.7899932861328,19494500.0,0.0,0.0
2024-01-29,GOOG,153.63999938964844,155.1999969482422,152.9199981689453,154.83999633789062,20909300.0,0.0,0.0
2024-01-30,GOOG,154.00999450683594,155.0399932861328,152.77499389648438,153.0500030517578,26578900.0,0.0,0.0
2024-01-31,GOOG,145.38999938964844,145.58999633789062,141.5500030517578,141.8000030517578,43908600.0,0.0,0.0
2024-02-01,GOOG,143.69000244140625,144.6199951171875,142.25999450683594,142.7100067138672,25526900.0,0.0,0.0
2024-02-02,GOOG,140.88999938964844,143.8800048828125,138.1699981689453,143.5399932861328,42116900.0,0.0,0.0
2024-02-05,GOOG,144.0399932861328,146.6699981689453,143.91000366210938,144.92999267578125,29254400.0,0.0,0.0
2024-02-06,GOOG,145.9600067138672,146.74000549316406,144.52000427246094,145.41000366210938,21517700.0,0.0,0.0
2024-02-07,GOOG,146.1199951171875,147.0,145.2100067138672,146.67999267578125,21436100.0,0.0,0.0
2024-02-08,GOOG,146.97000122070312,147.61000061035156,146.4199981689453,147.22000122070312,18241300.0,0.0,0.0
2024-02-09,GOOG,147.9499969482422,150.69500732421875,147.42999267578125,150.22000122070312,21877700.0,0.0,0.0
2024-02-12,GOOG,149.5399932861328,150.58999633789062,148.55999755859375,148.72999572753906,17236100.0,0.0,0.0
2024-02-13,GOOG,146.07000732421875,148.0399932861328,145.11000061035156,146.3699951171875,18138500.0,0.0,0.0
2024-02-14,GOOG,147.3699951171875,147.8300018310547,145.55499267578125,147.13999938964844,16651800.0,0.0,0.0
2024-02-15,GOOG,144.4600067138672,144.75999450683594,141.8800048828125,143.94000244140625,26724300.0,0.0,0.0
2024-02-16,GOOG,144.2100067138672,144.47999572753906,141.52000427246094,141.75999450683594,21849700.0,0.0,0.0
2024-02-20,GOOG,140.94000244140625,143.32899475097656,140.8000030517578,142.1999969482422,18625600.0,0.0,0.0
2024-02-21,GOOG,142.63999938964844,143.97999572753906,141.91000366210938,143.83999633789062,16499600.0,0.0,0.0
2024-02-22,GOOG,146.1199951171875,146.1999969482422,144.00999450683594,145.32000732421875,23024700.0,0.0,0.0
2024-02-23,GOOG,144.97000122070312,145.9550018310547,144.7899932861328,145.2899932861328,14519400.0,0.0,0.0
2024-02-26,GOOG,143.4499969482422,143.83999633789062,138.74000549316406,138.75,33513000.0,0.0,0.0
2024-02-27,GOOG,139.41000366210938,140.49000549316406,138.5,140.10000610351562,22364000.0,0.0,0.0
2024-02-28,GOOG,139.10000610351562,139.27999877929688,136.63999938964844,137.42999267578125,30628700.0,0.0,0.0
2024-02-29,GOOG,138.35000610351562,139.9499969482422,137.57000732421875,139.77999877929688,35485000.0,0.0,0.0
2024-03-01,GOOG,139.61000061035156,140.0,137.97500610351562,138.0800018310547,28522000.0,0.0,0.0
2024-03-04,GOOG,136.5399932861328,136.6300048828125,132.86000061035156,134.1999969482422,43571500.0,0.0,0.0
2024-03-05,GOOG,132.74000549316406,134.02000427246094,131.5500030517578,133.77999877929688,28447600.0,0.0,0.0
2024-03-06,GOOG,134.24000549316406,134.74000549316406,131.9499969482422,132.55999755859375,23175200.0,0.0,0.0
2024-03-07,GOOG,133.88999938964844,135.82000732421875,132.66000366210938,135.24000549316406,24107300.0,0.0,0.0
2024-03-08,GOOG,135.03500366210938,138.98500061035156,134.8000030517578,136.2899932861328,26472400.0,0.0,0.0
2024-03-11,GOOG,137.07000732421875,139.97999572753906,137.07000732421875,138.94000244140625,22536400.0,0.0,0.0
2024-03-12,GOOG,138.25,140.27999877929688,138.2100067138672,139.6199951171875,19019700.0,0.0,0.0
2024-03-13,GOOG,140.05999755859375,142.19000244140625,140.00999450683594,140.77000427246094,19637000.0,0.0,0.0
2024-03-14,GOOG,142.3000030517578,144.72999572753906,141.48500061035156,144.33999633789062,36117900.0,0.0,0.0
2024-03-15,GOOG,143.41000366210938,144.33999633789062,141.1300048828125,142.1699981689453,41025900.0,0.0,0.0
2024-03-18,GOOG,149.3699951171875,152.92999267578125,148.13999938964844,148.47999572753906,47676700.0,0.0,0.0
2024-03-19,GOOG,148.97999572753906,149.6199951171875,147.00999450683594,147.9199981689453,17748400.0,0.0,0.0
2024-03-20,GOOG,148.7899932861328,149.75999450683594,147.6649932861328,149.67999267578125,17730000.0,0.0,0.0
2024-03-21,GOOG,150.32000732421875,151.30499267578125,148.00999450683594,148.74000549316406,19843900.0,0.0,0.0
2024-03-22,GOOG,150.24000549316406,152.55999755859375,150.08999633789062,151.77000427246094,19226300.0,0.0,0.0
2024-03-25,GOOG,150.9499969482422,151.45599365234375,148.8000030517578,151.14999389648438,15114700.0,0.0,0.0
2024-03-26,GOOG,151.24000549316406,153.1999969482422,151.02999877929688,151.6999969482422,19312700.0,0.0,0.0
2024-03-27,GOOG,152.14500427246094,152.69000244140625,150.1300048828125,151.94000244140625,16622000.0,0.0,0.0
2024-03-28,GOOG,152.0,152.6699981689453,151.3300018310547,152.25999450683594,21105600.0,0.0,0.0
2024-04-01,GOOG,151.8300018310547,157.0,151.64999389648438,156.5,24469800.0,0.0,0.0
2024-04-02,GOOG,154.75,155.99000549316406,153.4600067138672,155.8699951171875,17598100.0,0.0,0.0
2024-04-03,GOOG,154.9199981689453,156.5500030517578,154.1320037841797,156.3699951171875,17266200.0,0.0,0.0
2024-04-04,GOOG,155.0800018310547,156.17999267578125,151.8800048828125,151.94000244140625,24184800.0,0.0,0.0
2024-04-05,GOOG,151.67999267578125,154.83999633789062,151.08099365234375,153.94000244140625,16289800.0,0.0,0.0
2024-04-08,GOOG,154.01499938964844,156.65499877929688,153.99000549316406,156.13999938964844,16641500.0,0.0,0.0
2024-04-09,GOOG,157.35000610351562,159.88999938964844,156.63999938964844,158.13999938964844,21538100.0,0.0,0.0
2024-04-10,GOOG,157.8800048828125,158.16000366210938,156.1999969482422,157.66000366210938,16339200.0,0.0,0.0
2024-04-11,GOOG,158.33999633789062,161.1199951171875,157.92999267578125,160.7899932861328,17832800.0,0.0,0.0
2023-01-03,AMD,66.0,66.87999725341797,63.59000015258789,64.0199966430664,46851800.0,0.0,0.0
2023-01-04,AMD,65.0,65.79000091552734,63.310001373291016,64.66000366210938,47477100.0,0.0,0.0
2023-01-05,AMD,64.1500015258789,64.3499984741211,62.29999923706055,62.33000183105469,46159500.0,0.0,0.0
2023-01-06,AMD,63.150001525878906,64.30000305175781,60.04999923706055,63.959999084472656,70161300.0,0.0,0.0
2023-01-09,AMD,66.22000122070312,69.31999969482422,65.66999816894531,67.23999786376953,69741300.0,0.0,0.0
2023-01-10,AMD,66.66999816894531,68.1500015258789,66.55999755859375,68.05000305175781,41149600.0,0.0,0.0
2023-01-11,AMD,68.38999938964844,69.12999725341797,67.22000122070312,69.05999755859375,44470100.0,0.0,0.0
2023-01-12,AMD,70.06999969482422,71.6500015258789,67.18000030517578,70.80000305175781,70066200.0,0.0,0.0
2023-01-13,AMD,69.83999633789062,71.0999984741211,69.2300033569336,71.0,45757400.0,0.0,0.0
2023-01-17,AMD,70.87000274658203,72.66000366210938,70.6500015258789,71.58999633789062,42621300.0,0.0,0.0
2023-01-18,AMD,71.87000274658203,72.77999877929688,70.5,70.52999877929688,39538700.0,0.0,0.0
2023-01-19,AMD,68.97000122070312,69.25,67.2699966430664,67.70999908447266,47189900.0,0.0,0.0
2023-01-20,AMD,68.01000213623047,70.12999725341797,67.44999694824219,70.06999969482422,47757600.0,0.0,0.0
2023-01-23,AMD,72.22000122070312,76.58999633789062,71.54000091552734,76.52999877929688,84293200.0,0.0,0.0
2023-01-24,AMD,73.75,75.63999938964844,73.41999816894531,74.69999694824219,60822600.0,0.0,0.0
2023-01-25,AMD,72.9000015258789,75.12000274658203,72.08999633789062,74.91000366210938,49932600.0,0.0,0.0
2023-01-26,AMD,76.5,77.08000183105469,74.27999877929688,75.16000366210938,49583900.0,0.0,0.0
2023-01-27,AMD,73.69999694824219,76.73999786376953,73.48999786376953,75.4000015258789,58118600.0,0.0,0.0
2023-01-30,AMD,74.2300033569336,74.63999938964844,72.4000015258789,72.44999694824219,48105200.0,0.0,0.0
2023-01-31,AMD,72.26000213623047,75.19999694824219,72.02999877929688,75.1500015258789,71669100.0,0.0,0.0
2023-02-01,AMD,78.47000122070312,85.4800033569336,77.87999725341797,84.63999938964844,152548200.0,0.0,0.0
2023-02-02,AMD,84.29000091552734,88.94000244140625,83.19999694824219,88.30999755859375,97762100.0,0.0,0.0
2023-02-03,AMD,86.66000366210938,88.80000305175781,85.83000183105469,86.08999633789062,66557800.0,0.0,0.0
2023-02-06,AMD,84.62999725341797,86.27999877929688,83.22000122070312,83.68000030517578,53008900.0,0.0,0.0
2023-02-07,AMD,84.31999969482422,86.25,82.5199966430664,85.91000366210938,65291900.0,0.0,0.0
2023-02-08,AMD,85.87999725341797,88.0,84.54000091552734,84.69000244140625,54140400.0,0.0,0.0
2023-02-09,AMD,85.87999725341797,86.66999816894531,82.76000213623047,83.20999908447266,46525400.0,0.0,0.0
2023-02-10,AMD,82.29000091552734,82.70999908447266,80.47000122070312,81.4800033569336,49332600.0,0.0,0.0
2023-02-13,AMD,81.56999969482422,84.1500015258789,80.9000015258789,83.12999725341797,45400000.0,0.0,0.0
2023-02-14,AMD,82.69999694824219,86.19000244140625,81.7699966430664,85.94999694824219,55979700.0,0.0,0.0
2023-02-15,AMD,85.0999984741211,85.88999938964844,83.31999969482422,85.18000030517578,46430200.0,0.0,0.0
2023-02-16,AMD,82.9800033569336,83.3499984741211,80.05000305175781,80.08000183105469,57755200.0,0.0,0.0
2023-02-17,AMD,79.5999984741211,79.6500015258789,77.37000274658203,78.5,47826600.0,0.0,0.0
2023-02-21,AMD,77.1500015258789,78.45999908447266,76.44999694824219,76.7699966430664,44045600.0,0.0,0.0
2023-02-22,AMD,76.93000030517578,78.12999725341797,75.91999816894531,76.61000061035156,50286800.0,0.0,0.0
2023-02-23,AMD,80.62999725341797,81.79000091552734,77.97000122070312,79.75,76391300.0,0.0,0.0
2023-02-24,AMD,77.75,78.80999755859375,76.94000244140625,78.08999633789062,46700000.0,0.0,0.0
2023-02-27,AMD,79.63999938964844,80.12000274658203,78.52999877929688,78.7699966430664,45617300.0,0.0,0.0
2023-02-28,AMD,77.87000274658203,80.13999938964844,77.41999816894531,78.58000183105469,44220100.0,0.0,0.0
2023-03-01,AMD,78.55000305175781,80.29000091552734,77.87999725341797,78.29000091552734,44266000.0,0.0,0.0
2023-03-02,AMD,77.56999969482422,80.91999816894531,76.6500015258789,80.44000244140625,60108600.0,0.0,0.0
2023-03-03,AMD,80.4000015258789,81.62999725341797,79.33999633789062,81.5199966430664,54536200.0,0.0,0.0
2023-03-06,AMD,82.02999877929688,83.30000305175781,81.04000091552734,81.16000366210938,54541300.0,0.0,0.0
2023-03-07,AMD,81.06999969482422,84.8499984741211,80.66999816894531,82.11000061035156,70959000.0,0.0,0.0
2023-03-08,AMD,82.79000091552734,85.7699966430664,82.27999877929688,85.37000274658203,69529800.0,0.0,0.0
2023-03-09,AMD,85.29000091552734,87.80999755859375,83.58999633789062,84.02999877929688,79496700.0,0.0,0.0
2023-03-10,AMD,84.47000122070312,85.44999694824219,81.62999725341797,82.66999816894531,70273600.0,0.0,0.0
2023-03-13,AMD,81.38999938964844,83.83000183105469,78.5199966430664,82.01000213623047,65269100.0,0.0,0.0
2023-03-14,AMD,83.66999816894531,88.30000305175781,83.58999633789062,87.44999694824219,66616300.0,0.0,0.0
2023-03-15,AMD,86.7699966430664,90.41999816894531,86.22000122070312,89.68000030517578,86177400.0,0.0,0.0
2023-03-16,AMD,89.72000122070312,96.69000244140625,89.0199966430664,96.5999984741211,115839200.0,0.0,0.0
2023-03-17,AMD,96.66000366210938,98.75,95.94000244140625,97.83999633789062,94080800.0,0.0,0.0
2023-03-20,AMD,96.30000305175781,96.94000244140625,92.9000015258789,96.80999755859375,92008900.0,0.0,0.0
2023-03-21,AMD,97.0,99.45999908447266,93.63999938964844,95.93000030517578,85285300.0,0.0,0.0
2023-03-22,AMD,95.6500015258789,101.69999694824219,95.63999938964844,97.58000183105469,110816300.0,0.0,0.0
2023-03-23,AMD,100.05000305175781,102.43000030517578,98.66999816894531,100.27999877929688,84088900.0,0.0,0.0
2023-03-24,AMD,99.18000030517578,99.5199966430664,96.73999786376953,97.94999694824219,64712400.0,0.0,0.0
2023-03-27,AMD,98.0199966430664,98.93000030517578,95.43000030517578,96.61000061035156,57461400.0,0.0,0.0
2023-03-28,AMD,96.7699966430664,96.94000244140625,92.87000274658203,94.55999755859375,59150100.0,0.0,0.0
2023-03-29,AMD,96.06999969482422,96.91000366210938,94.87000274658203,96.08999633789062,55326000.0,0.0,0.0
2023-03-30,AMD,98.0,99.52999877929688,97.25,97.87999725341797,59678500.0,0.0,0.0
2023-03-31,AMD,96.33999633789062,98.36000061035156,95.2699966430664,98.01000213623047,55861100.0,0.0,0.0
2023-04-03,AMD,96.69999694824219,96.79000091552734,94.80999755859375,96.55999755859375,50655300.0,0.0,0.0
2023-04-04,AMD,97.04000091552734,97.2699966430664,95.20999908447266,95.87000274658203,43195900.0,0.0,0.0
2023-04-05,AMD,94.3499984741211,94.5,91.36000061035156,92.55999755859375,52979300.0,0.0,0.0
2023-04-06,AMD,91.47000122070312,92.91000366210938,90.62000274658203,92.47000122070312,47778400.0,0.0,0.0
2023-04-10,AMD,91.31999969482422,95.80000305175781,91.0199966430664,95.4800033569336,52536300.0,0.0,0.0
2023-04-11,AMD,96.05999755859375,96.06999969482422,92.69000244140625,94.02999877929688,51935800.0,0.0,0.0
2023-04-12,AMD,94.97000122070312,95.0,91.73999786376953,92.33000183105469,53383100.0,0.0,0.0
2023-04-13,AMD,92.79000091552734,93.16000366210938,91.83000183105469,92.08999633789062,40572500.0,0.0,0.0
2023-04-14,AMD,91.81999969482422,92.97000122070312,90.5,91.75,38734800.0,0.0,0.0
2023-04-17,AMD,90.2300033569336,90.69000244140625,88.30000305175781,89.87000274658203,47250800.0,0.0,0.0
2023-04-18,AMD,91.61000061035156,92.16000366210938,89.33000183105469,89.77999877929688,46246300.0,0.0,0.0
2023-04-19,AMD,88.51000213623047,90.54000091552734,88.22000122070312,89.94000244140625,37344500.0,0.0,0.0
2023-04-20,AMD,88.83000183105469,91.58000183105469,88.7300033569336,90.11000061035156,47082700.0,0.0,0.0
2023-04-21,AMD,89.80000305175781,89.80000305175781,88.05999755859375,88.43000030517578,41118300.0,0.0,0.0
2023-04-24,AMD,88.11000061035156,88.63999938964844,86.33999633789062,87.56999969482422,40423800.0,0.0,0.0
2023-04-25,AMD,86.9000015258789,87.05999755859375,83.76000213623047,83.80000305175781,52771500.0,0.0,0.0
2023-04-26,AMD,86.51000213623047,87.3499984741211,85.31999969482422,85.94000244140625,47786600.0,0.0,0.0
2023-04-27,AMD,86.41000366210938,87.56999969482422,84.08999633789062,87.44000244140625,53087200.0,0.0,0.0
2023-04-28,AMD,87.0199966430664,89.75,86.44000244140625,89.37000274658203,50652100.0,0.0,0.0
2023-05-01,AMD,91.02999877929688,91.04000091552734,88.61000061035156,89.69000244140625,59358700.0,0.0,0.0
2023-05-02,AMD,89.31999969482422,90.45999908447266,88.12000274658203,89.91000366210938,70483500.0,0.0,0.0
2023-05-03,AMD,83.54000091552734,85.4800033569336,81.0199966430664,81.62000274658203,109482200.0,0.0,0.0
2023-05-04,AMD,81.56999969482422,91.63999938964844,81.11000061035156,86.61000061035156,122840500.0,0.0,0.0
2023-05-05,AMD,84.98999786376953,90.43000030517578,84.72000122070312,89.83999633789062,78407400.0,0.0,0.0
2023-05-08,AMD,89.98999786376953,95.66000366210938,89.16999816894531,95.04000091552734,95503200.0,0.0,0.0
2023-05-09,AMD,94.88999938964844,96.16000366210938,93.43000030517578,95.05999755859375,68674800.0,0.0,0.0
2023-05-10,AMD,96.41999816894531,99.94000244140625,96.12000274658203,97.0199966430664,95619500.0,0.0,0.0
2023-05-11,AMD,98.16000366210938,99.19000244140625,96.13999938964844,97.0999984741211,57061000.0,0.0,0.0
2023-05-12,AMD,96.83000183105469,97.44999694824219,93.68000030517578,95.26000213623047,53790400.0,0.0,0.0
2023-05-15,AMD,95.19999694824219,97.43000030517578,93.44999694824219,97.4000015258789,51749200.0,0.0,0.0
2023-05-16,AMD,97.38999938964844,103.27999877929688,97.30999755859375,101.4800033569336,90622900.0,0.0,0.0
2023-05-17,AMD,101.79000091552734,104.13999938964844,100.05000305175781,103.75,75240900.0,0.0,0.0
2023-05-18,AMD,103.9800033569336,108.0999984741211,103.93000030517578,107.93000030517578,74338700.0,0.0,0.0
2023-05-19,AMD,106.36000061035156,107.29000091552734,104.62000274658203,105.81999969482422,67830600.0,0.0,0.0
2023-05-22,AMD,104.68000030517578,108.79000091552734,103.48999786376953,108.0,65424200.0,0.0,0.0
2023-05-23,AMD,107.25,110.98999786376953,107.19000244140625,108.12000274658203,73099100.0,0.0,0.0
2023-05-24,AMD,105.9800033569336,108.91000366210938,105.63999938964844,108.2699966430664,65910500.0,0.0,0.0
2023-05-25,AMD,117.30999755859375,120.69000244140625,115.80000305175781,120.3499984741211,108514700.0,0.0,0.0
2023-05-26,AMD,122.45999908447266,127.43000030517578,120.88999938964844,127.02999877929688,92922800.0,0.0,0.0
2023-05-30,AMD,130.4199981689453,130.7899932861328,123.51000213623047,125.2699966430664,98902300.0,0.0,0.0
2023-05-31,AMD,122.41999816894531,123.95999908447266,117.86000061035156,118.20999908447266,87552200.0,0.0,0.0
2023-06-01,AMD,117.29000091552734,121.27999877929688,116.5999984741211,119.47000122070312,66032900.0,0.0,0.0
2023-06-02,AMD,120.75,121.66000366210938,117.68000030517578,117.86000061035156,52331100.0,0.0,0.0
2023-06-05,AMD,116.58999633789062,119.31999969482422,116.41999816894531,117.93000030517578,52602900.0,0.0,0.0
2023-06-06,AMD,117.91000366210938,124.41999816894531,117.73999786376953,124.2300033569336,75257500.0,0.0,0.0
2023-06-07,AMD,124.02999877929688,125.33999633789062,117.06999969482422,117.83000183105469,81755200.0,0.0,0.0
2023-06-08,AMD,118.30000305175781,122.20999908447266,117.05000305175781,121.05000305175781,65246900.0,0.0,0.0
2023-06-09,AMD,123.56999969482422,127.25,123.55000305175781,124.91999816894531,75051600.0,0.0,0.0
2023-06-12,AMD,128.52000427246094,130.47999572753906,126.4000015258789,129.19000244140625,85394700.0,0.0,0.0
2023-06-13,AMD,132.32000732421875,132.8300018310547,122.44999694824219,124.52999877929688,132461900.0,0.0,0.0
2023-06-14,AMD,126.52999877929688,127.7300033569336,123.80999755859375,127.33000183105469,95888100.0,0.0,0.0
2023-06-15,AMD,125.38999938964844,125.69999694824219,122.26000213623047,124.23999786376953,85587100.0,0.0,0.0
2023-06-16,AMD,125.81999969482422,125.8499984741211,119.9000015258789,120.08000183105469,81846900.0,0.0,0.0
2023-06-20,AMD,119.08999633789062,121.75,117.69999694824219,118.93000030517578,58851800.0,0.0,0.0
2023-06-21,AMD,118.48999786376953,119.19000244140625,111.66999816894531,112.11000061035156,82835600.0,0.0,0.0
2023-06-22,AMD,112.23999786376953,114.0,109.8499984741211,110.69999694824219,70754800.0,0.0,0.0
2023-06-23,AMD,109.30999755859375,111.0999984741211,107.45999908447266,110.01000213623047,73545600.0,0.0,0.0
2023-06-26,AMD,110.94999694824219,112.55000305175781,107.19999694824219,107.51000213623047,68557000.0,0.0,0.0
2023-06-27,AMD,108.56999969482422,110.97000122070312,107.08000183105469,110.38999938964844,59381600.0,0.0,0.0
2023-06-28,AMD,108.20999908447266,111.77999877929688,107.62999725341797,110.16999816894531,67534100.0,0.0,0.0
2023-06-29,AMD,112.06999969482422,112.76000213623047,109.83999633789062,111.23999786376953,58347200.0,0.0,0.0
2023-06-30,AMD,113.02999877929688,114.69000244140625,112.41000366210938,113.91000366210938,53331900.0,0.0,0.0
2023-07-03,AMD,115.16000366210938,116.7300033569336,114.51000213623047,115.81999969482422,31860000.0,0.0,0.0
2023-07-05,AMD,116.0999984741211,117.66000366210938,113.86000061035156,113.94999694824219,49501600.0,0.0,0.0
2023-07-06,AMD,112.06999969482422,113.79000091552734,110.30999755859375,113.4800033569336,42342000.0,0.0,0.0
2023-07-07,AMD,114.16000366210938,115.33000183105469,113.04000091552734,113.16999816894531,37135100.0,0.0,0.0
2023-07-10,AMD,113.0,113.61000061035156,109.87999725341797,113.58000183105469,49330200.0,0.0,0.0
2023-07-11,AMD,111.66000366210938,113.2699966430664,109.5,111.31999969482422,59899500.0,0.0,0.0
2023-07-12,AMD,112.88999938964844,115.4000015258789,112.30999755859375,114.58000183105469,57993100.0,0.0,0.0
2023-07-13,AMD,115.76000213623047,116.16000366210938,113.58000183105469,115.91999816894531,49206700.0,0.0,0.0
2023-07-14,AMD,116.16999816894531,122.12000274658203,115.25,115.94000244140625,91847300.0,0.0,0.0
2023-07-17,AMD,115.94999694824219,118.83999633789062,112.7300033569336,118.31999969482422,68593300.0,0.0,0.0
2023-07-18,AMD,117.55000305175781,118.43000030517578,115.19000244140625,117.93000030517578,57980100.0,0.0,0.0
2023-07-19,AMD,121.30000305175781,121.66999816894531,115.55000305175781,116.43000030517578,70363100.0,0.0,0.0
2023-07-20,AMD,114.95999908447266,115.05000305175781,109.23999786376953,110.25,76340400.0,0.0,0.0
2023-07-21,AMD,110.97000122070312,112.30000305175781,109.54000091552734,110.94999694824219,76778100.0,0.0,0.0
2023-07-24,AMD,110.62000274658203,111.30999755859375,108.55000305175781,110.61000061035156,45583600.0,0.0,0.0
2023-07-25,AMD,111.13999938964844,114.05000305175781,111.0,113.0,44916300.0,0.0,0.0
2023-07-26,AMD,111.91000366210938,112.36000061035156,109.30000305175781,110.08999633789062,51721700.0,0.0,0.0
2023-07-27,AMD,111.79000091552734,115.08000183105469,110.51000213623047,111.0999984741211,70678000.0,0.0,0.0
2023-07-28,AMD,113.37999725341797,114.86000061035156,112.44000244140625,112.95999908447266,55526000.0,0.0,0.0
2023-07-31,AMD,114.16000366210938,114.68000030517578,112.3499984741211,114.4000015258789,54187300.0,0.0,0.0
2023-08-01,AMD,114.26000213623047,118.19000244140625,113.16000366210938,117.5999984741211,95279300.0,0.0,0.0
2023-08-02,AMD,119.48999786376953,119.5,107.37999725341797,109.3499984741211,173372000.0,0.0,0.0
2023-08-03,AMD,108.94999694824219,114.95999908447266,108.94999694824219,113.1500015258789,90605400.0,0.0,0.0
2023-08-04,AMD,114.4800033569336,118.8499984741211,113.95999908447266,115.81999969482422,83083100.0,0.0,0.0
2023-08-07,AMD,116.36000061035156,119.08000183105469,115.48999786376953,116.80999755859375,65854800.0,0.0,0.0
2023-08-08,AMD,114.94000244140625,115.45999908447266,111.41000366210938,113.2300033569336,54141800.0,0.0,0.0
2023-08-09,AMD,112.88999938964844,113.1500015258789,108.77999877929688,110.47000122070312,56257100.0,0.0,0.0
2023-08-10,AMD,111.30000305175781,113.88999938964844,109.47000122070312,110.2300033569336,57297800.0,0.0,0.0
2023-08-11,AMD,108.8499984741211,109.06999969482422,106.4800033569336,107.56999969482422,55618700.0,0.0,0.0
2023-08-14,AMD,106.75,111.98999786376953,105.41999816894531,111.9800033569336,57421800.0,0.0,0.0
2023-08-15,AMD,111.98999786376953,113.18000030517578,110.16999816894531,111.3499984741211,53816600.0,0.0,0.0
2023-08-16,AMD,110.08999633789062,110.44000244140625,106.9800033569336,107.19000244140625,54327300.0,0.0,0.0
2023-08-17,AMD,107.62000274658203,107.8499984741211,104.0999984741211,104.44000244140625,59064300.0,0.0,0.0
2023-08-18,AMD,102.4000015258789,106.06999969482422,101.68000030517578,105.44999694824219,59884300.0,0.0,0.0
2023-08-21,AMD,106.19999694824219,108.54000091552734,105.66999816894531,108.22000122070312,49319200.0,0.0,0.0
2023-08-22,AMD,109.4000015258789,109.72000122070312,104.8499984741211,105.66000366210938,47335100.0,0.0,0.0
2023-08-23,AMD,105.6500015258789,110.08000183105469,105.0,109.43000030517578,54656300.0,0.0,0.0
2023-08-24,AMD,111.05999755859375,111.63999938964844,100.87000274658203,101.80000305175781,109179100.0,0.0,0.0
2023-08-25,AMD,101.16999816894531,104.12000274658203,99.58000183105469,102.25,74793100.0,0.0,0.0
2023-08-28,AMD,103.47000122070312,104.06999969482422,100.88999938964844,102.61000061035156,55386800.0,0.0,0.0
2023-08-29,AMD,102.11000061035156,106.56999969482422,101.79000091552734,105.91999816894531,50850300.0,0.0,0.0
2023-08-30,AMD,105.4000015258789,107.66999816894531,104.5,106.58999633789062,54847300.0,0.0,0.0
2023-08-31,AMD,106.19000244140625,108.05999755859375,104.86000061035156,105.72000122070312,58919000.0,0.0,0.0
2023-09-01,AMD,107.0,110.05999755859375,106.61000061035156,109.44999694824219,54808900.0,0.0,0.0
2023-09-05,AMD,109.0,111.81999969482422,106.30000305175781,110.77999877929688,66042200.0,0.0,0.0
2023-09-06,AMD,110.55999755859375,111.33000183105469,108.22000122070312,109.27999877929688,47736700.0,0.0,0.0
