Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,datetime
305.04998779296875,308.05999755859375,299.42999267578125,299.6700134277344,19379500.0,0.0,0.0,META,2023-09-20
295.70001220703125,300.260009765625,293.2699890136719,295.7300109863281,21300500.0,0.0,0.0,META,2023-09-21
299.29998779296875,305.3800048828125,298.2699890136719,299.0799865722656,25369600.0,0.0,0.0,META,2023-09-22
295.6400146484375,300.95001220703125,293.70001220703125,300.8299865722656,18987000.0,0.0,0.0,META,2023-09-25
297.6600036621094,300.29998779296875,296.010009765625,298.9599914550781,19417200.0,0.0,0.0,META,2023-09-26
300.45001220703125,301.29998779296875,286.7900085449219,297.739990234375,36429800.0,0.0,0.0,META,2023-09-27
298.94000244140625,306.3299865722656,296.70001220703125,303.9599914550781,22167100.0,0.0,0.0,META,2023-09-28
307.3800048828125,310.6400146484375,299.3599853515625,300.2099914550781,25356600.0,0.0,0.0,META,2023-09-29
302.739990234375,307.17999267578125,301.6300048828125,306.82000732421875,16265600.0,0.0,0.0,META,2023-10-02
304.260009765625,306.7699890136719,299.6400146484375,300.94000244140625,17362300.0,0.0,0.0,META,2023-10-03
298.7300109863281,306.8999938964844,298.5,305.5799865722656,16880500.0,0.0,0.0,META,2023-10-04
304.6300048828125,306.2099914550781,299.5,304.7900085449219,19130000.0,0.0,0.0,META,2023-10-05
301.44000244140625,316.30999755859375,300.9100036621094,315.42999267578125,21784000.0,0.0,0.0,META,2023-10-06
312.5,320.3299865722656,311.82000732421875,318.3599853515625,22503700.0,0.0,0.0,META,2023-10-09
319.1199951171875,324.6600036621094,318.1600036621094,321.8399963378906,19038000.0,0.0,0.0,META,2023-10-10
323.010009765625,328.8399963378906,322.95001220703125,327.82000732421875,22036300.0,0.0,0.0,META,2023-10-11
328.0,330.5400085449219,322.69000244140625,324.1600036621094,20530500.0,0.0,0.0,META,2023-10-12
323.5299987792969,325.04998779296875,312.3699951171875,314.69000244140625,21341000.0,0.0,0.0,META,2023-10-13
318.6400146484375,321.82000732421875,315.5199890136719,321.1499938964844,16536100.0,0.0,0.0,META,2023-10-16
318.17999267578125,324.3999938964844,317.29998779296875,324.0,16387800.0,0.0,0.0,META,2023-10-17
321.3900146484375,325.94000244140625,315.55999755859375,316.9700012207031,16851000.0,0.0,0.0,META,2023-10-18
319.8800048828125,321.8900146484375,311.75,312.80999755859375,18709200.0,0.0,0.0,META,2023-10-19
314.1400146484375,315.29998779296875,306.4700012207031,308.6499938964844,22287400.0,0.0,0.0,META,2023-10-20
309.5,317.3599853515625,307.260009765625,314.010009765625,17796800.0,0.0,0.0,META,2023-10-23
316.7799987792969,318.3500061035156,310.6300048828125,312.54998779296875,19525500.0,0.0,0.0,META,2023-10-24
310.0,310.8800048828125,298.8399963378906,299.5299987792969,42192500.0,0.0,0.0,META,2023-10-25
295.0,295.0,279.3999938964844,288.3500061035156,66684100.0,0.0,0.0,META,2023-10-26
294.4800109863281,299.30999755859375,292.9700012207031,296.7300109863281,29596300.0,0.0,0.0,META,2023-10-27
299.0899963378906,309.3999938964844,299.04998779296875,302.6600036621094,28435100.0,0.0,0.0,META,2023-10-30
303.30999755859375,303.67999267578125,296.8599853515625,301.2699890136719,19434200.0,0.0,0.0,META,2023-10-31
301.8500061035156,312.739990234375,301.8500061035156,311.8500061035156,20434600.0,0.0,0.0,META,2023-11-01
317.29998779296875,318.82000732421875,308.3299865722656,310.8699951171875,21631800.0,0.0,0.0,META,2023-11-02
312.54998779296875,315.54998779296875,311.0199890136719,314.6000061035156,16754100.0,0.0,0.0,META,2023-11-03
315.9800109863281,318.3299865722656,314.45001220703125,315.79998779296875,12887700.0,0.0,0.0,META,2023-11-06
317.05999755859375,321.0,315.1199951171875,318.82000732421875,14055600.0,0.0,0.0,META,2023-11-07
318.1400146484375,321.3299865722656,314.8800048828125,319.7799987792969,13609700.0,0.0,0.0,META,2023-11-08
319.4200134277344,324.17999267578125,318.79998779296875,320.54998779296875,16103100.0,0.0,0.0,META,2023-11-09
319.94000244140625,329.1000061035156,319.4599914550781,328.7699890136719,19096200.0,0.0,0.0,META,2023-11-10
326.20001220703125,332.3299865722656,325.70001220703125,329.19000244140625,16908900.0,0.0,0.0,META,2023-11-13
334.5400085449219,338.1000061035156,333.3299865722656,336.30999755859375,17179400.0,0.0,0.0,META,2023-11-14
337.92999267578125,338.3999938964844,330.0199890136719,332.7099914550781,14531200.0,0.0,0.0,META,2023-11-15
329.3699951171875,334.5799865722656,326.3800048828125,334.19000244140625,18932600.0,0.0,0.0,META,2023-11-16
330.260009765625,335.5,329.3500061035156,335.0400085449219,14494400.0,0.0,0.0,META,2023-11-17
334.8900146484375,341.8699951171875,334.19000244140625,339.9700012207031,16960500.0,0.0,0.0,META,2023-11-20
338.3299865722656,339.8999938964844,335.8999938964844,336.9800109863281,12027900.0,0.0,0.0,META,2023-11-21
339.2099914550781,342.9200134277344,338.5799865722656,341.489990234375,10702700.0,0.0,0.0,META,2023-11-22
340.1300048828125,341.8599853515625,336.7699890136719,338.2300109863281,5467500.0,0.0,0.0,META,2023-11-24
336.17999267578125,339.8999938964844,334.20001220703125,334.70001220703125,15684500.0,0.0,0.0,META,2023-11-27
333.3999938964844,339.3800048828125,333.3999938964844,338.989990234375,12637200.0,0.0,0.0,META,2023-11-28
339.69000244140625,339.8999938964844,330.7799987792969,332.20001220703125,16024500.0,0.0,0.0,META,2023-11-29
331.8900146484375,333.5,322.3999938964844,327.1499938964844,23146400.0,0.0,0.0,META,2023-11-30
325.4800109863281,326.8599853515625,320.760009765625,324.82000732421875,15264700.0,0.0,0.0,META,2023-12-01
317.2900085449219,320.8599853515625,313.6600036621094,320.0199890136719,19037100.0,0.0,0.0,META,2023-12-04
318.9800109863281,321.8800048828125,315.3900146484375,318.2900085449219,16952100.0,0.0,0.0,META,2023-12-05
321.92999267578125,322.25,317.0400085449219,317.45001220703125,11294300.0,0.0,0.0,META,2023-12-06
317.7699890136719,328.239990234375,317.7699890136719,326.5899963378906,15905100.0,0.0,0.0,META,2023-12-07
323.0899963378906,333.1700134277344,323.0,332.75,14077500.0,0.0,0.0,META,2023-12-08
329.3999938964844,329.8900146484375,320.0,325.2799987792969,25802500.0,0.0,0.0,META,2023-12-11
324.6000061035156,334.4700012207031,324.55999755859375,334.2200012207031,18485500.0,0.0,0.0,META,2023-12-12
333.92999267578125,338.3699951171875,332.6400146484375,334.739990234375,16353300.0,0.0,0.0,META,2023-12-13
333.8500061035156,334.70001220703125,328.6400146484375,333.1700134277344,19607300.0,0.0,0.0,META,2023-12-14
331.989990234375,338.6600036621094,331.2200012207031,334.9200134277344,30001600.0,0.0,0.0,META,2023-12-15
337.4800109863281,347.55999755859375,337.0199890136719,344.6199951171875,18993900.0,0.0,0.0,META,2023-12-18
345.5799865722656,353.6000061035156,345.1199951171875,350.3599853515625,17729400.0,0.0,0.0,META,2023-12-19
348.6499938964844,354.9599914550781,347.7900085449219,349.2799987792969,16369900.0,0.0,0.0,META,2023-12-20
352.9800109863281,356.4100036621094,349.2099914550781,354.0899963378906,15289600.0,0.0,0.0,META,2023-12-21
355.5799865722656,357.20001220703125,351.2200012207031,353.3900146484375,11764200.0,0.0,0.0,META,2023-12-22
354.989990234375,356.9800109863281,353.45001220703125,354.8299865722656,9898600.0,0.0,0.0,META,2023-12-26
356.07000732421875,359.0,355.30999755859375,357.8299865722656,13207900.0,0.0,0.0,META,2023-12-27
359.70001220703125,361.8999938964844,357.80999755859375,358.32000732421875,11798800.0,0.0,0.0,META,2023-12-28
358.989990234375,360.0,351.82000732421875,353.9599914550781,14980500.0,0.0,0.0,META,2023-12-29
351.32000732421875,353.1600036621094,340.010009765625,346.2900085449219,19042200.0,0.0,0.0,META,2024-01-02
344.9800109863281,347.95001220703125,343.17999267578125,344.4700012207031,15451100.0,0.0,0.0,META,2024-01-03
344.5,348.1499938964844,343.3999938964844,347.1199951171875,12099900.0,0.0,0.0,META,2024-01-04
346.989990234375,353.5,346.260009765625,351.95001220703125,13920700.0,0.0,0.0,META,2024-01-05
354.70001220703125,358.9800109863281,352.04998779296875,358.6600036621094,13890200.0,0.0,0.0,META,2024-01-08
356.3999938964844,360.6400146484375,355.3599853515625,357.42999267578125,13463900.0,0.0,0.0,META,2024-01-09
360.1700134277344,372.94000244140625,359.0799865722656,370.4700012207031,22117200.0,0.0,0.0,META,2024-01-10
372.1300048828125,372.7799987792969,362.92999267578125,369.6700134277344,17205400.0,0.0,0.0,META,2024-01-11
370.1600036621094,377.05999755859375,369.5400085449219,374.489990234375,19295700.0,0.0,0.0,META,2024-01-12
373.6499938964844,375.6099853515625,367.2300109863281,367.4599914550781,15306900.0,0.0,0.0,META,2024-01-16
366.29998779296875,368.5400085449219,358.6099853515625,368.3699951171875,12724800.0,0.0,0.0,META,2024-01-17
371.489990234375,376.8500061035156,370.95001220703125,376.1300048828125,16354300.0,0.0,0.0,META,2024-01-18
379.0,384.3599853515625,377.9700012207031,383.45001220703125,21470100.0,0.0,0.0,META,2024-01-19
387.95001220703125,390.3500061035156,381.1600036621094,381.7799987792969,17680500.0,0.0,0.0,META,2024-01-22
384.6199951171875,388.3800048828125,382.0799865722656,385.20001220703125,15506100.0,0.0,0.0,META,2024-01-23
390.0,396.1499938964844,387.80999755859375,390.70001220703125,15698500.0,0.0,0.0,META,2024-01-24
390.1700134277344,395.489990234375,385.6600036621094,393.17999267578125,15091100.0,0.0,0.0,META,2024-01-25
394.3500061035156,396.7900085449219,391.5899963378906,394.1400146484375,13163700.0,0.0,0.0,META,2024-01-26
394.989990234375,402.92999267578125,393.1000061035156,401.0199890136719,18742400.0,0.0,0.0,META,2024-01-29
403.5899963378906,406.3599853515625,399.57000732421875,400.05999755859375,18614700.0,0.0,0.0,META,2024-01-30
389.0,398.0,387.1000061035156,390.1400146484375,20180800.0,0.0,0.0,META,2024-01-31
393.94000244140625,400.5,393.04998779296875,394.7799987792969,29727100.0,0.0,0.0,META,2024-02-01
459.6000061035156,485.9599914550781,453.010009765625,474.989990234375,84615500.0,0.0,0.0,META,2024-02-02
469.8800048828125,471.8999938964844,459.2200012207031,459.4100036621094,40832400.0,0.0,0.0,META,2024-02-05
464.0,467.1199951171875,453.0,454.7200012207031,21655200.0,0.0,0.0,META,2024-02-06
458.0,471.5199890136719,456.17999267578125,469.5899963378906,23066000.0,0.0,0.0,META,2024-02-07
468.32000732421875,470.5899963378906,465.0299987792969,470.0,18815100.0,0.0,0.0,META,2024-02-08
472.95001220703125,473.5899963378906,467.4700012207031,468.1099853515625,18398400.0,0.0,0.0,META,2024-02-09
468.19000244140625,479.1499938964844,466.5799865722656,468.8999938964844,19366600.0,0.0,0.0,META,2024-02-12
